id,author_id,text,topic
783a1fe2-b085-4d0b-b739-edb748a75bd0,1272096522,candidate trumpbacked wins maryland governor primary hogans pick,trump
1b3baa8a-e438-4efc-8265-e1e484ec3033,1499227635406233606,trump guy amazing much damage done country sad unloved little boys,trump
acd837d5-13d8-4a10-b19c-bc1e30293ac1,32639794,john said exactly thing tweet brainwashed know brainwashed,trump
6626d74e-9802-4385-8c0e-cd3dec969bc9,30505772,yeah trump wore diapers speeding adderall whole presidency mention bullshit nonsense criminality,trump
39f3c09d-9f9f-4cf5-b98a-7e19ca93b5d5,1301701181291585538,corruption rump isnt odd,trump
c8b18998-2b8e-4357-b0ec-f54a798e021f,1413622000728395783,want see trump penniless prison,trump
5d4c9f99-a8d1-4298-93f5-ec57614930e7,290096075,difference trump jim jones trump would charge koolaid,trump
92703e08-2f89-4c1a-8864-5b1b08c2aa22,1063788686855323648,difference trump jim jones trump would charge koolaid,trump
b297d1a8-e658-4b5e-9633-e5d18ebade8b,3930472251,take break lara,trump
8e743bf2-f6a9-401e-ba6a-68f30b5203ab,2196923407,tell secret service texts retrieved donald omnipresent criminality,trump
f2ba3ffe-c693-42aa-937b-4ce52f13b868,18337454,true prima facie evidence ongoing conspiracy defraud united states major felony top,trump
44f1adcd-9d94-4c57-9a7f-326ce99f3f98,16670314,damn trump even broke fucking secret service,trump
3902510b-4634-4b72-bbd9-8b4e6df556b2,1548121404939218944,mouth looks like butthole criminal traitor,trump
4472b102-d055-4ae7-9bac-e0bc30c5fa78,1452690443322417153,jim think phone call trump come tomorrow night,trump
67693b3f-839c-4214-a41f-e47c9acd260e,853565575,biden set declare environmental emergency would power federal funding,trump
d2b591fd-2d5f-4801-9572-fac4cd3e4baf,727566238436741121,dershowitz lost integrity decades ago gave away personal ethics pursuit wealth,trump
a54623d4-0415-41f5-9308-f314990094e3,24511534,believe prayer pray seeking violence cause streets take care trust,trump
7702b9ad-2336-414d-bc30-cf66f6734a21,8287732,current administration keep traitorous trump appointee position agency,trump
ef2515d4-875d-40ff-a9f5-6092725b8982,1492617007103102976,people complete ahs think trump sane,trump
494fedeb-f49a-48b4-98fa-53a8e45b54b3,34831910,donald trump tucker carlson sad unloved little boys determined make everyone world pay,trump
0b1cabbf-b7c3-4596-86c5-5073e1a2395a,2750369134,ill wrap noting oversight executive legislative matter,trump
da86e70b-e567-4d1f-9ace-c7d0e6f8bef6,1546625396300447751,new wisconsin house speaker says trump called last ask overturn election,trump
081951a2-c8d9-46c7-bb63-c3b0a3943fea,1108837649140322317,words dealing,trump
9aab44e5-e530-446b-a31b-960fb5505e84,1421238376154509314,agree donald trump mitch mcconnel destroyed country,trump
8b2e1db1-33cb-410f-8187-37e26781993c,448342373,trump begging prosecuted point,trump
30477dd1-d416-4533-9328-edb201920265,2377321771,well done,trump
29813bd1-7cad-4ef7-8144-aaa5afc2b26b,20313656,sure,trump
8b2c5704-39eb-46fe-8c92-871ad9b5a486,1304602182071640065,secret service mass deleted texts trump ate docs flushed toilet amp stole boxes intel ivanka amp jared,trump
c1f3bba8-a1bc-46e7-b3cf-387047064943,1223635418387795968,truth,trump
af9e8192-ba4a-4c6b-9244-d42999616223,290028823,would like seen montana confessions conservative apostate,trump
bafb18c1-3c53-432b-af04-9726cc94f2dc,373966119,true,trump
9c4ecddd-076b-498b-9b5b-da85febdb03c,1479994102242545664,home depot gives money trump gop shop street lowes,trump
d7e445aa-ef54-4fe8-a185-15d2663d5830,1197217912483975170,whole secret service text message debacle underscores much institutions corrupted trump,trump
4338f490-1504-43e7-a25a-14de53226eee,2351681074,biggest balls representing party couple women mtg amp lauren boebe time throw away,trump
b9e8eab2-1d21-49f6-af3d-e8a384358a9d,1541606054357651456,gas prices still since trump left office let joe biden fool,trump
b94ca826-3e9f-440b-ad07-7bf1a3102c2a,1325541326847238144,condemning donald hair color every bit wicked condemning barack skin color redhead bad thing people,trump
91ae8123-5547-404e-9678-122b4f6cbfdb,3075131145,left first hint,trump
04ea5fa6-541d-4602-bb19-39c5d7bd0f0e,1518653436308320256,new thanking law enforcement keeping safe arizona senate stand law enforcement,trump
2fe91e9e-c576-473e-9169-667ec0a7b4db,1388119036601438214,expect,trump
2008742b-606b-4154-b650-ff5e80aea6dd,366619646,new memos emails obtained house confirm trump failed push census,trump
d1242d9d-4804-45d8-98c0-ca3d33c76ac2,2995110518,spouse threatened leave unless supported donald trump would let leave,trump
32818e75-5e7f-48e2-b59c-2bd2e3bdc84c,137436229,maga candidates confine running lockdowns might chance,trump
dc940ac7-3017-4e4f-839f-0e10d717041b,1546954421082505216,may like trump vote blue matter working want move past preserving,trump
7a2c9f4e-ab89-4169-9b46-06634d0dc176,1536890039157899264,tell secret service texts retrieved donald omnipresent criminality,trump
79e7aa87-b06d-4e2b-8d71-c53b939c9a0e,526015134,save date trial jean carrolls defamation lawsuit trump set begin feb federal,trump
e1e57e17-83a1-4914-b9ce-10e40cd9bd93,885529504134967298,googled service surprised pa,trump
006c6368-5346-43c6-87dd-38f5dd2518c2,17717827,serial criminal prolific trump could cause temporarily overlook hes also rapist federal,trump
32da887b-2907-4c4f-90d0-5a16aa51dcfb,55060090,funeral mass memorialize ivana trump new york church wednesday,trump
30d59188-fc90-495d-8f6f-c70489e24685,1481926531425480709,new wisconsin house speaker says trump called last ask overturn election,trump
eebc7068-9526-43c5-bb22-e2fb9b93e218,123214825,new wisconsin house speaker says trump called last ask overturn election,trump
1e5974ae-5fbb-4332-892d-0597640e74f2,958555581198954497,today would good day indict donald trump,trump
d60be25f-3d5c-40dd-b98b-60c52416bb03,970758463,way see wacky left made ground bidens term christians nationalists racists resurgence trump nonideology made room,trump
823c2a26-1855-4d54-a476-db200491fa6d,1488026569,bannon leaves fumigate courthouse right,trump
b2f2224d-553a-4e5d-8518-dc346710da03,1266077651724206080,auntie smells somethin fishy coming trump secret service,trump
c2d9051d-106a-405a-9682-efd353c6c036,38262378,everything mean everything projection gop another treasonous trumpcrime merrick,trump
6f32aefa-0e1b-4102-9474-8f4a94e1ea2e,2418506805,biden rejoined jcpoa added penalties top trumps even seized two shipments iranian oil sold cargo kept people love narratives truth,trump
15146d16-c02f-40ac-8386-e009eb034428,1270133776748855304,republicans choice rid trump chose sho term political expediency instead hold,trump
e7e9e9c1-2f94-4818-9def-68b504c364c3,4477563313,prosecutors georgia told republicans signed fake electors presidential election,trump
c00a6b3b-6e06-4437-8e51-260f9d38cd8a,1539271600503246850,president truth social tweet minutes ago seen anything like january,trump
e5d8b800-9b83-40cf-98ce-411e69d4140a,1512181786398367755,like twisted tail never straighten keep trying,trump
d92b7a0c-441a-4059-9443-1a8ade7df5af,239950574,trump used campaign money hush payments porn star somehow champion marriage,trump
3bb4df5b-9a50-4681-86e6-eeb8ea8fe1e6,246017287,trump take ornato secret service make white house deputy chief staff,trump
1bbc06d6-02c2-4d34-ba4b-3a32647226fe,1539271600503246850,add list imaginary problems solved democrats russia collusion white supremacy military,trump
57e6a47b-9223-42e1-b5f2-b23b61eaa998,1247028467675234305,president veep better respond,trump
51bb51df-efc8-4c03-aa4f-ce4984f42742,19212015,joe rogan shining spotlight donald trumps adderall abuse someone msm please ask trump,trump
418d78f5-d038-41a4-9106-db359f2895f2,253340432,commonly ask witnesses connected trump whether contacted anyone attempting impact,trump
6f713adb-8db2-4af3-8c86-ebe85a02731d,2298155664,breaking retiring gop congressman chris jacobs rny says trump election day jan,trump
f1d09bde-45dc-4076-8ac9-4cb13547bb97,15469334,civil war imminent rick devise strategies,trump
7675e81d-a592-440f-9742-9a7e0a3b6579,81721136,holy fucking shit secret service agents covering donald trump need fired indicted lets,trump
3e03c4f0-1867-4cf8-9dc3-633a540fe4a9,946101631816552448,say involves pipe bombs risk obstruction charges unless obstructing huge confirming trump choked someone active coup participants bet pence knows stuff refused get car,trump
48e06af5-d416-4ae3-900f-bc1a00265055,1452558403,inquisition torture salem witch trials crusaders chopping muslim heads christian allies exterminating jews trump supporting christian nationalists persecuting environmentalists immigrants minorities womens choice unchristian wrong,trump
b95a7b79-5d2b-414c-830a-38671217f068,1406012982971219970,james comey thinks biden pardon trump shut guy screwed hillary amp cursed,trump
dace21f7-98eb-4422-9873-5068029d93a7,1638017778,come bunker windy protesters stopped knocking front door,trump
ff615213-8a3b-4958-b3dc-92cc300f3d51,711790257885351936,insurrectionists seditionists,trump
c9aaa386-e923-46ca-b19c-b889504cad27,722448083473317888,well doubt covid came china demonization russia amp china pa multipronged sabotage brics coalition since proof covid countries seen china also fo detrick lab suspect,trump
39c8b9da-e4fd-4b8a-b6ce-6ba7327bce1a,1427302642263470082,secret service mass deleted texts trump ate docs flushed toilet amp stole boxes intel ivanka amp jared,trump
5a77c944-a81d-46bb-829f-da5619b1222d,2305264286,whole secret service text message debacle underscores much institutions corrupted trump,trump
42d8f0d3-18db-420a-bba5-ac2654b0ab68,19291674,tell secret service texts retrieved donald omnipresent criminality,trump
dd277bc4-5d46-469d-a654-de2f0c6c187c,1188904519071162369,christine seymour assistant trump mentor roy cohn seymour writing expose cohn clients,trump
918981a9-56a6-4611-abed-13a76a4db87d,1359244312521932800,former disgraced president donald trump called wisconsin assembly speaker robin vos last week urged,trump
f28dbe1d-3af7-46ae-b073-abc75167fc73,3000240408,andhis point,trump
58beed0f-0631-4ea9-970f-3b5fb5c80b7a,25034807,old news host brian,trump
e9424c3b-af0d-47ff-9ee5-893b0d910286,173895638,secret service mass deleted texts trump ate docs flushed toilet amp stole boxes intel ivanka amp jared,trump
79b41747-506b-47a5-8a07-d0eb796778fb,21693961,conservatives continue lie cheat steal america oppress anyone unless theyre whiteman swamp must curethereddisease amp take country back uneducated people filled hate freedom impeachedtwice guiltyforever locktrumpup,trump
800e2514-ef58-4be2-903d-e22a9159c05d,976872529,every person died covid trump administration died tho,trump
0b3729c4-8564-49fa-b2ac-5960deb4de05,1263111444045819905,donald trump said would drain swamp lied,trump
6f25b26c-553f-4b27-8840-53eb94f4383f,1222168465449947136,donald trump supporters threatening violence streets trump gets indicted yet,trump
4c4885ea-1e41-4f6d-b987-9e273784cc83,2370156364,whole secret service text message debacle underscores much institutions corrupted trump,trump
9ba9bdbc-4a67-4ff8-8ef6-97cd858ef7c5,4900791972,whentrump said hey russia listening maybe find emails collusion heard ask help,trump
4c65d685-a1df-4de7-9b16-b74675ec74e6,418505789,putin ask bush obama trump biden trialed gtgtgt,trump
7b5156fd-23e6-4c15-8bd5-481e50bf3afc,4909053360,provided slate case real slate electors rejected however everyone knew wanted scrap real electors assholes guilty every one knew committing crime end,trump
6c36e143-79ad-48f1-adc9-54dcad3e6dd2,148901280,half americans vote midterms one vote,trump
c51a691e-aaef-42bc-ae65-ae1e69de3e1e,794016410,yes saw real time sad,trump
e4f56aff-dfbe-4dd2-9aa6-9a113ea756b1,66066411,dozens russian operatives tied election cases members trump campaign including,trump
1a9bece0-4e5c-4e37-b530-ffee9bbd0c62,495248495,pair twats piles moron promoted bozo years like trump jumping ship bozos racist,trump
3fa6a119-8dd4-431b-a569-d34e2f5e94f7,720281941908463616,ill wrap noting oversight executive legislative matter,trump
ba8b2071-20bb-4a99-bfcb-6b72634d1613,1421338518,wisconsin speaker says trump urging decertify biden win,trump
8e7e5b07-fd25-4d5d-9884-58ab54322b2e,2363154306,crypto swoons anthony scaramucci struggles keep investors hedge fund manager brief stint white house facing wave redemption requests amid lackluster performance source,trump
f54aeafc-159d-49ef-895c-0af9c53fbe88,1328490172686741506,reminder substantial evidence shows secret service attempted use armed attack trump launched,trump
525a9bd7-e8ed-4215-9b18-1f37014fb007,1624553802,hater better things must unhappy wishing billionaire penniless,trump
09e14a84-fed9-4d43-969a-b8de7843f446,914258290225401856,well placed,trump
da323b85-3698-4603-910c-415984265171,2598034680,whether candidate justice department dedicated mission boldly nothing,trump
0e40b0f6-fdad-4f05-915c-e0996a3ef764,100381705,arizona republican party makes offering trump days arizona visit purging conservative house,trump
b3c1d1fb-69d5-40b6-b4b2-69a7c6f03cdb,932009358111727616,kidding,trump
bf5b577f-6c4d-4acc-a3bb-89370b67f48a,961244180566757376,bad president tough never anything weird like fist bump,trump
c08423a7-feb0-4f56-8d68-38de89862b14,1360073272335892481,trump associate transnational crime syndicate forty years people suspicious,trump
f708521b-1789-45ec-b6a9-630a9d6b64de,1505252699398459394,prosecutor declined charge colbe threw book protesters trump weighs via,trump
e39c8a8b-6f8d-47f9-978a-85c6888620be,1465899946729684995,sake media please let privacy today ripivana,trump
6b1dacb3-976b-45c1-9e3c-4966fb27e1d1,15743925,today justice doj confirms trump investigated whether runs false electors georgia,trump
47473f11-ab79-48a9-a7ad-d80a404bd9ba,1519466784134508546,nostalgic days perpetual foreign war exporting american jobs open borders fill cheap labor needs,trump
7d1c8b24-425e-400c-8ab6-cc55ad08df97,783046681,merrickgarland humor crazies trump absolutely nothing wrong,trump
42f69811-92ac-46d4-b568-4941d0549c7c,833888316,serial criminal prolific trump could cause temporarily overlook hes also rapist federal,trump
b760d6a5-69ba-442a-b01f-2fcaf662c965,1201757262555045888,quoting boris johnson yesterday britain hauled back deep state got,trump
0e211df8-191d-4dbd-ba7a-00dfe615513c,20062987,save date trial jean carrolls defamation lawsuit trump set begin feb federal,trump
e4fd50fe-88dc-4f6d-b623-bfcf41094f2c,773221613886181380,like episode house cards,trump
5b288b93-e1a0-44ad-b857-6aab928d6b4c,1467113353642450945,sick facebook blocking post thing freedom speech forreal lot stupid people running hope trump win maybe clean swamp even say would shoot someone block,trump
a3c6740d-1186-48ad-ade8-b48162e73a01,816309592686739456,today went atty gen merrick garland investigating secret service,trump
c86419ab-0d4b-4c65-8d01-d40e06d14bff,77502598,think jim jones cyanide laced koolaid bizarre cult characteristic,trump
4beae0a7-42d4-4720-b356-ffb1b4edfed3,286658919,assume gay repubs fine party banning marriage equality repealing lawrence texas make,trump
946b1445-942d-42c4-a934-549013cae7bf,1504119885462269959,today july might lamest twitter account history keep saying might convince worse trump,trump
6e88c209-8c02-4618-8dca-59ef6f045724,273963328,former trump chief staff mick mulvaney says trump mainstream republican could lose biden smartnews,trump
38d7b82a-1964-4c38-9a73-0b848ec085e5,390993915,whole secret service text message debacle underscores much institutions corrupted trump,trump
6c274ef8-8fd8-4f5c-ba2e-d83c680ff6fa,1188904519071162369,seems doesnt alibi night ivana suffered blunt force trauma surgeon screw another hair transplant historys infamous malignant narcissist,trump
6bde0dba-f8b6-4e23-8d47-e634e94c3c87,565774659,four five candidates endorsed former president trump election last year according data ballotpedia reviewed axios numbers trump already endorsed candidates year,trump
db1f8370-c95c-4a2f-be23-9f2a21f465e5,437768400,joe rogan shining spotlight donald trumps adderall abuse someone msm please ask trump,trump
a429d915-e910-4785-8810-39dcb4ee2d9c,1474757426800852995,lied,trump
1e0504bb-978a-4002-a7c6-5ab9c4772ac3,3675743475,maybe waiting broken,trump
47398063-91aa-4eee-8b81-4da978fbf3b3,16132241,even face evidence presented election interference january committee trump continues,trump
23528fbb-5def-44e2-84dd-f75801cb2b30,1526164901395308546,former trump aides matthew pottinger sarah matthews expected testify committees eighth hearing thursday night expect devastating testimony januarythcommitteehearings trumpcoupattempt,trump
24ecb276-3e7a-4be0-9845-10ca3e27b0cf,534324848,surely parody,trump
b3736731-3f59-491a-b80f-c11f1c692ce9,1369972743119245312,new working home bitcoin trading options heres little tip get trusted bitcoin expe stick invest play similar times day times chaos investment anchor success,trump
a0fc5460-3889-4057-9f2b-a8a4183e8b51,3676507156,huh remember getting confused know answer mole questions berating reports saying prowess meadows said lying right open,trump
1b339c02-cd38-477e-9a9c-beee33989897,222286514,amazing pa trump probably run run issue one way biden actually get reelected,trump
584ae5ec-71e9-4150-8dc1-f062e3edffbf,923328599754723328,brotherridiculous,trump
0ef972ce-87da-4be8-bdbf-82b0f45e9ee5,1007489928186302464,false misleading claims total years washington post,trump
40deceb3-3802-4c7a-96b8-4bfb4d5d4878,122279206,abundantly obvious surface thanks continuing play along patently narrative,trump
399d0f00-6c3f-4863-ad35-1cede7751aba,1322377092831485957,interesting trump terrible deal,trump
3eaeacd2-e9e9-49ac-9a59-6586f5b66fdc,1061669673215934464,dear reminder youre federal law enforcement agency private police force donald,trump
4166deb4-0281-42ee-b1ad-8de8f9c7c2c0,469791168,larry hogan outgoing republican governor said republican nominee governor,trump
db1e110b-b91e-4ca0-bf32-51933f4956c9,61934468,criminal evidence trump another lie would investigating,trump
109b32fc-45b2-4c12-b1a1-9a9613348ebc,1304825635160952833,nothing dump incredible prowess know right away total guess like man woman camera person,trump
9152beee-fb7e-4dd4-b617-ca899e3ba07b,3640194734,save date trial jean carrolls defamation lawsuit trump set begin feb federal,trump
b4957af5-6d01-462d-88ce-a06759aed892,1493933215442247689,years army always set soldiers success seems like republicans love setting failure rid trump idiot,trump
fe722a13-a7cf-4b3c-8d63-8f4a541e81eb,1078467024165191680,zero theres always odd case nothing statistically significant impacted outcome cases confirmed fraud resulting charges seen trump supporters,trump
4c6718a4-698f-449e-8c97-48f6d9721228,305529200,host rachel revealed monday justice department memo reaffirming trumpera order placing,trump
1e45d104-e7e0-4654-90c8-b9c9d3148af6,1462902303724240899,hearing trumps bidens stated hypocritical,trump
b044bde1-b42d-46d1-8a03-ce92f50121e4,1536117115219943424,service career politicians get rich public service like,trump
8c52a1f5-1224-4426-a858-0c1383684534,1186866285310808064,name eric lynn democratic nominee one competitive races america served senior,trump
49365ac8-244f-4ccf-a993-077e52392da9,1461550651125776386,good point,trump
baca6a9c-ef67-4220-9d71-dd5c04c5a4ad,1120732610118942721,whole secret service text message debacle underscores much institutions corrupted trump,trump
55b72789-ea63-4e11-b1d7-def492927fe8,19207011,yes italy latin america pa culture many families affectionate know white supremacists comprehend,trump
3e37cf24-946e-4cc3-b926-683f98edd592,1458968259726753793,keep negative flow info nothing negative say term two things consider left justice run little scheme big one cares say,trump
221aa390-af31-4ed3-b7eb-02189d6c7754,3222286221,remember two fbi agents made one two remarks interpreted anti trump ruthlessly,trump
d8635796-6cf6-4465-8700-2ce01ce5f087,2351681074,still terrified donald trump,trump
3d1c202b-dee7-4aea-b062-d8df294a9293,548397709,comey effed election truly believe hrc would comey,trump
d611bee0-1191-49b5-bf23-19d8fc8d6203,22215802,trump rewarded murderer kyle rittenhouse visit white house full endorsement,trump
00566f5e-9ee8-4972-a7d2-e5bcd154a6f3,33048124,yeah american citizen,trump
7a471093-64c9-4aad-b5c3-e89519d0f698,2729224551,anyone going pose reasonable question obvious embedded trump faction inside,trump
4fff66f8-cc82-4be6-a732-0d79a0977055,2687791180,aoc wouldnt need fake arrest innocent grandma trump supporter,trump
06eb691d-0010-44f0-a82f-b24162d69dec,29067876,world clean recycling god created way could follow laws without saving world gods decision ends trust god jesus saves holy spirit trump together love faith repent lyourself forgive enemies fear pray murders,trump
7c8c3598-dc8e-46d4-8a00-f695d6712098,1540767974780452865,mystery solved doj secretly thwarted release russia documents declassified trump news,trump
4ef38496-c932-46a3-a295-a1c84e98caa5,1307121790867603456,breaking news january committee announces secret service failed turn text messages,trump
9a4074cc-7f29-4b99-9348-4e9b48a4f7d3,101279139,trump,trump
5087ad8c-c605-4f96-af4d-ae75d9cba717,23513592,whole secret service text message debacle underscores much institutions corrupted trump,trump
fcd48adb-abae-476c-aee5-a3a4b8bc1cf9,25402836,secret service mass deleted texts trump ate docs flushed toilet amp stole boxes intel ivanka amp jared,trump
9ead7772-f3cb-4692-a1e9-e80937b79a50,1479885222204387330,dude hold still crimes every day,trump
40e341c1-1d4a-4057-b51c-e68671dcd1b8,3375782925,save date trial jean carrolls defamation lawsuit trump set begin feb federal,trump
da5120a4-ea9d-4639-8fce-4c8a721c679a,1548121404939218944,global inflation eventually trump always traitor,trump
a810c6b9-409e-46f1-b85d-89297ded5495,1251497494309150722,long live never understand many people willing destroy lives,trump
1c3ab68d-7a22-4d18-8978-ab8234b389ce,1335046616697372675,secret service mass deleted texts trump ate docs flushed toilet amp stole boxes intel ivanka amp jared,trump
c3de9497-76fd-45f4-8130-2a7013b4cbb7,825766698716237824,engaged activity quite robustly coverup several thoughts obtain first longrumored,trump
ee9d7d10-ddf6-4357-98f1-6c741e0d7cdf,33534502,sean hannity lied knew trump supporters blamed antifa laura ingraham lied knew,trump
9955e0b0-abb2-4ce3-906f-ed36f8dfdb98,172794359,never king gdp,trump
0da1337a-95bc-468b-8faa-6fe1d969e14f,1518665913213538305,shockednot,trump
7a49ddec-ee98-46e5-8072-9f0acc7d7124,1482183072804188170,name eric lynn democratic nominee one competitive races america served senior,trump
6ef33cd0-91db-460f-b3cf-f4b9b70414de,3222286221,help speculating might cover plans mike pence thing,trump
b6331271-25e0-4d3f-8a5d-991da6e45d50,1250971821861732352,tom may best article ever written husband gone journey similar grew poorly educated working class married well thirties differences treatment class education sex painful,trump
bccd8f64-9598-4b04-8a53-d18776ee040e,971103118850052096,kissing still really tells corrupt broken people meadows reminder trump still finger many,trump
5b999fd9-098e-4868-a7b8-115792520076,1167048218082992128,anonymous youre listening,trump
e623c8f6-1e05-429b-96be-12e5dbe2c8ef,1073929660923297795,whole secret service text message debacle underscores much institutions corrupted trump,trump
d96a17c6-165c-486a-a0e1-1641220f791f,17637648,result sudden death ivana trump ivankas testimony delayed kind delay,trump
e267b89f-0c62-49d8-a1c4-bd5af960e32f,34387335,breaking trump planned organized funded overthrow democracy trump crime mob prosecution rico case pick get bail loved ones die custody happens many families trumps inevitable justified,trump
be8b015f-8806-4480-93cd-1dd3f5109c15,802421017,trump associate transnational crime syndicate forty years people suspicious,trump
cb67dbf0-c394-4230-82e1-82631e0d67d3,1500719369394950144,voted president trump make personal lord savior didnt instantly become bff hes,trump
204779e3-5cf0-4d74-bcc1-abf17bd369a1,1014761231985586176,hot knows hed better take bullet proof vest knows slips amp tells truth trump killed bannon knows much,trump
1d2de86b-124e-4521-b9c3-8f0bcaa3e092,185466238,add impeach thomas scrotus lied,trump
503a729d-fd44-4c35-aa06-4f8c61af6f53,115204077,shocking aspect trump era isnt realization trump con man mob boss many people gave everything country reputation everything,trump
4b5ae9cb-3dc9-4115-9395-9dc2db8c49d1,1519501434408124416,serious question country move donald trump president united states,trump
23a12962-e957-4eff-8515-0935f6bca575,947605809596334080,really wish biden got rid anyone trump appointed cannot,trump
6ab70bb0-0477-40e1-94b5-0535af2404e0,1504553700873932800,enjoy easy money could gone needy gone trump,trump
c866b8d4-6bf9-498f-a2c0-1df61458d95e,1224868222572421121,biden set declare environmental emergency would power federal funding,trump
7ec85ec8-5a87-4b63-98ca-902b6ca9293a,3041793584,would never married disgusting pig first place,trump
49d88140-39dd-417d-9dea-c2bac50e803d,1519449947535331328,family insider reveals ivana trump may left fortune repo via,trump
7d395276-87c1-41e5-b299-5fbe8bbc09aa,1415256519466225667,breaking trumpendorsed dan cox wins maryland gop nomination governor,trump
89eaa465-6a30-45a2-9837-49d2c297a93d,1352435313931640832,remember democrats media mocked melania trump accent speaking five different languages,trump
907ad49b-2e80-40ed-ab37-122b9d202be6,3425156986,trump probably already violated campaign finance law even announcing race legal expe,trump
b91b9fd2-95ea-49f4-ba72-b371b07cf86a,1626767024,think reason text messages got disappeared prove plotting assassinate,trump
982af425-7485-4b62-a9cc-7fb1f958ef85,1350858864216956929,lmaooooooo ride bike,trump
aa88c22e-fe54-4c49-b7f9-1e12e34765ac,286470933,new memos emails obtained house confirm trump failed push census,trump
f7631c73-152f-4ccc-9454-1a8adf25e220,173507232,holy fucking shit secret service agents covering donald trump need fired indicted lets,trump
819da27f-529a-49a0-b917-03d4411c7c51,16874030,story public anyone connected secret service wants avoid going prison,trump
fe945f87-e17b-46e7-bbed-a6cfcbf8f343,1137831156618006529,every still serving secret service agent assigned donald trump needs pulled duty right,trump
b4a98127-4e0f-4e95-8b7f-7e3f58945e7d,856660754,speak less fortunate glad pay freedom democracy around world especially home infer mean traitor trump must never hold office,trump
b15c9a6f-08cd-4090-bbc9-5758d86609ec,1519363647390240774,sorry sorry get back trump prices well talk policies increase gas prices record high beg gravel humiliate america lower cents want pat back,trump
120524f6-4e77-461e-ad3f-ce4e3ce17a8c,923634799,dear reminder youre federal law enforcement agency private police force donald,trump
91c1d684-65ce-4c6e-af4e-cc76b415e53e,795774693944852480,doubt trumpwhipped mob would done gotten hands speaker pelosi,trump
7a337b75-a36b-49bb-a1dc-bdc64d746410,108689037,trump president failed activate military foreign attack homeland worse put tweets,trump
d48f9a91-2f1e-47a6-9410-d557f72a3008,811192804613521408,criminal cabal building years effective,trump
87abb843-1e5f-4e32-9c2a-4a074ec06430,358918792,donald trump still scratching clawing get back limelight last week called wisconsin talking republicans rejecting electoral votes needs locked,trump
2994d0ea-43ac-4d5b-ada1-89e49f0489af,2745094971,theres election laws registered voter vote many fraudulent million votes among dead registered voters died long election dead people vote cast vote trump didnt lose america voted elect trump,trump
ca89cb72-0051-44dc-a1ca-9bb3d278bbaa,550005004,secret service screwed long time obamas term trying score prostitutes colombia goes back lot switch dhs treasury sure didnt work well,trump
58820434-bf3e-4b53-881a-d4d7a31f9191,186225593,authoritarian white guys everywhere,trump
c67d8aef-32e5-4fc2-b7f2-cb6befce76f7,1293255773666062336,accurate tweet today,trump
469e6372-2d2c-4f30-bba3-e65b0fc0f818,1123558297653665792,right hates law enforcement doesnt mean fbi loves liberals even simple trespassing trials january taken longer months prosecute someone like trump airtight case guilty watch hearings,trump
76559003-1cbc-4133-9575-a49253368971,603339886,tell secret service texts retrieved donald omnipresent criminality,trump
4b6880fc-f56a-49f2-82e6-5c8a881e418a,1100914498574143488,reminds state warning earlier week travel countries ran dictators,trump
c7186a8a-c75d-4668-94bf-8843ade926d7,1495775728897515523,director secret service james murray trump loyalist accident jan text messages,trump
1a3f6191-2056-432a-8b8a-4a4424b9cd92,1546931196466237441,trumpwe remember,trump
ce251086-9849-4dcc-afc2-3f1d5bbf82c4,19795729,damn trump even broke fucking secret service,trump
baca79d2-3bad-4495-9352-216d6ca3bba6,993134676180127744,whole secret service text message debacle underscores much institutions corrupted trump,trump
8eb6da0b-7dc2-4345-ab93-9a67ee9d7b0b,3306650467,long live never understand many people willing destroy lives,trump
2684f3d2-9d15-48af-a93f-6957e827f3d9,236080392,grab pussy,trump
68f0d3a5-2e5f-4bd9-a7aa-35b0aaee0058,952300624858710018,swore tell truth amp people think trump innocent election stolen,trump
a701e7c7-85e8-462c-bf31-05e5bc8d755c,1470069509860077576,damn trump even broke fucking secret service,trump
5a8449da-396e-4007-b28e-171df0ec4bde,171954269,save date trial jean carrolls defamation lawsuit trump set begin feb federal,trump
30a16125-9624-4cbc-a7b2-69c3841d558b,809617631162445824,trump administration crimes crazy national archives investigate everything,trump
e55c765a-66e9-4857-b4c0-e43cb624220f,825766698716237824,presidential staff historian trumps elevation hyperloyalist tony ornato secret service,trump
4587e838-b941-44cc-900d-149809850894,829039281444421632,lol ideas people big boy call fake news still ardent trump suppo leave false dichotomy,trump
393e68da-633b-4f7b-89d1-96b5a3de9bb3,714614269032198144,yeah maybe democrats shitlibs build wall southern border seem remember guy named donald trump suggesting something effect,trump
44eac6f0-b37f-441e-953d-32dcb05cff8b,1137710689,donald trump gets guarantee handcuffs real,trump
612c6d24-d3d7-46c0-b8d9-987c026cea68,1138823474,trump administrations push add census citizenship question pa secret strategy alter population,trump
24eec1db-b86a-4099-a76c-d34a0dfcc966,1959892363,joe rogan shining spotlight donald trumps adderall abuse someone msm please ask trump,trump
d18a9049-5bfa-4dd2-a97b-93db3151ef7f,1186709859410026498,secret service mass deleted texts trump ate docs flushed toilet amp stole boxes intel ivanka amp jared,trump
8a5e2539-7125-4be6-ac59-4407df6ff3fe,54618043,every accusation confession kult,trump
da6cbedc-3f79-4da2-9c62-ea5a7e344afb,1067508893134348288,scoop trump administration sold oil strategic reserves chinas largest oil producer,trump
